,sio2,tio2,al2o3,fe2o3,mgo,cao,mno,k2o,p2o5,rock_type
12,77.5637237935161,0.2306817401088,15.410238646289999,1.2207266442234,0.371624615425,0.246222736848,0.03725459978399987,3.902084872,0.05561888302080001,granite
13,78.82358421705482,0.20988078846719996,15.135068852894998,1.0812814537677,0.46922842225,0.250403168664,0.03407879783519999,3.869825684,0.050917525824,granite
14,82.8072312202962,0.2948880673727998,14.527163891369998,1.1989285430311998,0.587233464825,0.26289749296799997,0.08478305459039999,2.8741274159999994,0.04967158310400001,granite
15,84.6530104527981,0.4148664377279998,13.136690317212498,1.0957585587954999,0.5901325878000001,0.20878673508,0.053649338049599996,2.14436869,0.0527615210496,granite
16,81.2312245785294,0.23733967182719998,14.879696031219998,1.0940437308651,0.23008912500000003,0.282625373448,0.0366031532304,3.164267372,0.06601835159039987,granite
17,81.188900479071,0.19367665729919997,14.483269786039997,0.9330312814386,0.44623484902500005,0.216396060408,0.03084870867359987,3.2110419899999996,0.04634906918400001,granite
18,81.63794088613349,0.218586271488,14.566920105069999,0.9767264162036,0.23008912500000003,0.27298063188,0.0295458155664,3.1928886679999997,0.0482429021184,granite
19,80.5258229208894,0.2759855076671998,15.794048378754997,1.1962408800248998,0.23008912500000003,0.322425589464,0.03099799850879987,2.97632568,0.0581772187392,granite
20,77.0510012923611,0.3190790046143998,15.978793069764999,1.1117856044527,0.23008912500000003,0.29811019392000004,0.029464384747199996,3.4306887539999993,0.0562169355264,granite
21,81.787838738382,0.2109791438016,15.7679431506775,0.7667094609199,0.23008912500000003,0.24900969139199985,0.02197274938079987,3.0255576819999996,0.057346590259200005,granite
22,80.8214602390713,0.3050444642303998,14.422296735845,1.2534402847418,0.23008912500000003,0.40294978732799996,0.0349745368464,2.638832898,0.2180067508608,granite
23,77.8170587838957,0.27203956442879995,15.608208363489998,1.2306033935533,0.35599389420000005,0.39079991808000003,0.03264018669599987,2.6347252119999998,0.2080392091008,granite
24,81.2404775323719,0.23239029285119997,15.175230742244999,0.9919949802762,0.36869481390000003,0.407427703056,0.027007888368,2.427594242,0.156739594176,granite
25,81.9616854123405,0.2437128447551998,14.736350540292497,0.9712026916201,0.23008912500000003,0.212826253464,0.030780849657599994,2.9249615359999996,0.059855088268800004,granite
26,80.92086962082392,0.3454937724096,15.446932008832496,0.8241067303980001,0.338307710125,0.23435469446399998,0.02683145492639987,2.8489151379999997,0.0621974605824,granite
27,79.05240432266581,0.2518623701376,15.0951300851525,0.9435675799725,0.3616387474,0.250387511616,0.03201588374879987,2.518083794,0.05737981539840001,granite
28,76.9562510450139,0.2721344840256,14.445582518154998,1.5075151268527,0.23008912500000003,0.195039846936,0.08554307556959999,2.354547298,0.0747067254912,granite
29,65.62782699815699,0.33592045307519997,11.552506620179997,0.9836516828455999,0.23008912500000003,0.231990480216,0.031242290966399865,1.7888671379999999,0.05344263640319987,granite
30,63.560956597959596,0.49514129673599994,12.811176175652498,1.4154585467043999,0.23008912500000003,0.190327075488,0.04634770792799999,1.4403643119999998,0.04982109623040001,granite
31,69.96789778341149,0.4894596808704,17.070283689872497,1.1797026837346,0.23008912500000003,0.11199486434399986,0.03724102798079987,2.7912388899999994,0.0906714048768,granite
32,68.804529339708,0.3724644978431998,16.6456832708,1.1724641312206998,0.23008912500000003,0.13242731198399998,0.03410594144159987,3.0709951939999995,0.2508664135296,granite
33,73.8018646509654,0.3838684094016,15.142269595682498,1.1277302064594,0.23008912500000003,0.213342936048,0.037770328305599996,2.2306662339999996,0.2718979266432,granite
34,81.8134639776117,0.27271756154879995,14.375441198269998,1.0220869127087,0.36400099575,0.291393320328,0.032436609648,2.845975914,0.05370843751679987,granite
35,80.4133287738207,0.3060072201408,14.293433865622498,1.3955731382038,0.647025958775,0.18177832728,0.07441419694559986,2.8813550159999997,0.06120070640639987,granite
36,79.9933317559956,0.2561337519936,14.397875061714998,1.5197002983966001,0.6007473661,0.234652178376,0.046877008252799994,3.0383264419999993,0.055070668224,granite
37,82.0799925915879,0.2348446424256,14.773510429832498,1.0187891666887001,0.391320244525,0.27669135225599983,0.03069941883839987,3.184805802,0.06434048206080001,granite
38,80.2675457645751,0.44252872022399997,14.4372053159825,1.3948476340793998,0.44792216927500006,0.266107187808,0.041638292217599994,3.3122163439999994,0.0625629371136,granite
39,79.40808786837151,0.41313076510079977,16.151225504797498,1.8408348058242,0.7154237860000001,0.27697317911999997,0.05158642396319999,3.1661345019999994,0.059954763686399876,granite
40,84.15759641824259,0.30705133570559984,13.5840288564675,1.4180307885999999,0.38119632302500006,0.22882775651999998,0.0404032581264,2.9585939679999997,0.04767807475199987,granite
41,80.7094450684368,0.39327900942719995,14.86281992418,1.3757866620838,0.406659519525,0.275751929376,0.068809042224,3.5507632819999997,0.028291206028800003,granite
42,79.7158737706572,0.2906031255743998,15.145717838707501,1.7671136935471,0.56022100155,0.160625655432,0.12177979011359999,3.9694822419999998,0.0375610198656,granite
43,80.7548825147175,0.2760261874944,14.835842493454999,1.6783878368789997,0.7098709684500001,0.24188573455199985,0.0758256644784,3.6846545719999995,0.067363969728,granite
44,77.9336242306551,0.3473108046912,15.737639179622498,2.5011424914088,0.794252320225,0.242402417136,0.09608836665599986,3.628110648,0.055868071564800004,granite
45,78.2385580459917,0.3300218781312,15.046367872022497,2.4114932658551,0.6377456974,0.245001487104,0.09714696730559999,3.252504322,0.048957242611200005,granite
46,80.6717147884155,0.2478486271872,14.698724123755,1.6366713497260001,0.7142119832750001,0.221281059384,0.055101520991999865,3.1642794179999996,0.029105221939200003,granite
47,82.4746038584004,0.2690970569279998,15.171985337045,1.3849214185592,0.362329014775,0.25365983464799996,0.040851127631999995,3.1338632679999994,0.04070079552,granite
48,79.9610879333115,0.3069970959359998,16.268364348734995,1.1855891603802997,0.48315648395000005,0.285302728656,0.04129899713759987,3.3740243699999994,0.0439236340224,granite
49,81.66868246454672,0.2747515529088,14.950628418622498,1.0749827588695,0.23008912500000003,0.224412468984,0.07339631170559999,3.3382597959999996,0.0523129816704,granite
50,78.37166995138709,0.38637699874559994,16.52268241372,1.4655842862083999,0.583275931875,0.17903834387999984,0.045546971539199864,4.0412884479999995,0.042528178176,granite
51,78.32997722995562,0.2346954830592,16.7073662533825,1.0739439688732,0.4932497269000001,0.25805946513599987,0.032300891616,3.3461740179999993,0.055901296704,granite
52,79.1878240236078,0.1727807860608,16.400614610635,0.9077870356554999,0.45692632369999997,0.223927100496,0.0376481820768,3.3209617399999996,0.02779282894079987,granite
53,84.95840147291281,0.24555699692159982,14.502904487499997,0.9465355513904998,0.39547718805,0.23906746591199987,0.028473643113599865,3.071633632,0.0624964868352,granite
54,81.21739957690589,0.23515652110079982,15.4630373321375,0.9848718488730002,0.556340164975,0.306110945448,0.03489310602719987,3.2156074239999994,0.05367521237760001,granite
55,72.4149666140832,0.21843711212159997,13.711086470047498,0.9228907124271001,0.23008912500000003,0.200159701632,0.048397050211199874,3.177096362,0.029686661875200002,granite
56,79.65025399917181,0.2044432515647998,15.018011144087497,0.8220456391354999,0.23008912500000003,0.262506066768,0.0249178306752,3.3450416939999994,0.065951901312,granite
57,78.12070807152239,0.19920911379839998,15.778957244574999,0.746279924326,0.38216269735,0.20048849963999998,0.020819146108799997,3.784660464,0.0574961033856,granite
58,84.3248027370906,0.1829643028031998,13.087400725737497,0.7806754153145999,0.23008912500000003,0.18681989673599986,0.022759913966399998,3.08763072,0.0400196801664,granite
59,78.6180597834708,0.3111193184256,14.666148369059998,1.1226187001283998,0.5663106937250001,0.223645273632,0.03287090735039987,2.796996878,0.0437076706176,granite
60,79.4299248394398,0.18347958061439998,14.442539950779999,1.0322109929901,0.23008912500000003,0.18694515311999998,0.037851759124799995,3.5200459819999996,0.0306169657728,granite
61,78.465701734083,0.22124402019839998,14.32984325521,1.3910057599660999,0.47116117090000004,0.177143841072,0.0607473911232,3.379842588,0.04146497372159987,granite
62,79.91419178607211,0.2194405478591998,13.865628608914998,0.8467127793651,0.23008912500000003,0.26526170721599984,0.02755076049599987,3.2756205959999996,0.042029801088,granite
63,79.6928611301595,0.4231108827071998,15.280523857202496,1.5058497651126,0.37532138070000004,0.202257746064,0.04448837088959999,3.190166272,0.0374281193088,granite
64,80.4239751136536,0.29163368119679994,15.385918391072497,0.834164855759,0.49910932995,0.169299660024,0.04651056956639999,3.3884193399999996,0.0391059888384,granite
65,83.9165406419034,0.21973886659199982,14.247511382042498,0.9583085046818999,0.23008912500000003,0.14435798256,0.06927048353279987,2.9676164219999994,0.03500268414719987,granite
66,86.2228557158886,0.1505560404672,13.092471671362498,0.787666636877,0.23008912500000003,0.169518858696,0.03183945030719999,2.994792198,0.0241546761984,granite
67,84.8261604337614,0.27030389180159997,14.277247407187499,0.9833383969736998,0.34847764945000004,0.199658676096,0.030807993263999998,3.1134693899999997,0.0428272044288,granite
68,81.04200711536431,0.3008680019712,15.534111706017498,0.8304878689466999,0.23008912500000003,0.19114124198399987,0.026207151979199997,3.3220338339999995,0.04330896894719987,granite
69,83.2208709145401,0.4739742266496,14.500024190384998,1.2358468097250999,0.4732473123,0.203353739424,0.0357074142192,3.1151678759999997,0.0450865138944,granite
70,79.415816806287,0.2854232275776,13.864878108962499,0.8765079146558001,0.42230558002500007,0.194037795864,0.025637136244799998,3.3847332639999994,0.0302681018112,granite
71,75.6514756949409,0.24859442401919982,14.539151606827497,0.9312010323975,0.23008912500000003,0.243044356104,0.0303736955616,3.1382961959999998,0.05123316464640001,granite
72,66.1404188693754,0.36287761856639994,15.253465291347498,1.3135252172262,0.23008912500000003,0.21105700704000002,0.052305729532799994,3.1537512139999997,0.0835778376576,granite
73,72.64396089294301,0.2661952292544,12.279274547155,0.9156686486433,0.23008912500000003,0.254380058856,0.028378640491199997,2.8237630899999995,0.0178751248896,granite
74,81.72929475512912,0.2209457014656,14.772638227184999,0.9895711369514999,0.23008912500000003,0.25024659818399997,0.02425281231839987,3.1214799799999997,0.0272113890048,granite
75,80.48075559276239,0.23149533665279998,15.150362824899997,1.1784495402469999,0.23008912500000003,0.239772033072,0.029070802454399997,3.4316162959999996,0.0293045727744,granite
76,78.1017667307154,0.2579236643904,15.11531244874,1.2108498948934998,0.44080474567500005,0.17946108417599999,0.031160860147199997,4.3980548299999995,0.024653053286400002,granite
77,81.2908571445873,0.22952914500479998,13.261334160674998,1.26138785265,0.43634101665,0.21811833568800001,0.03504239586239987,3.1278523139999996,0.028091855193600003,granite
78,79.9383583243431,0.32783872740479997,10.779471385322498,1.8973416838769,0.56881099555,0.23712599196,0.06670541272799987,1.312194872,0.0225432569472,granite
79,86.3407492336701,0.27350403820799996,11.3059166763275,1.2924031539681,0.39062997715000003,0.211276205712,0.043850496139199995,2.3716767099999996,0.0344544693504,granite
80,79.37421117147991,0.4317350060736,13.645265595834998,1.6869619765309998,0.633803503725,0.193662026712,0.052102152484799866,3.8374580819999995,0.032610474124800004,granite
81,77.6158669098756,0.34882951823999986,14.444284356074998,1.4304962685556,0.40782530442500003,0.215957663064,0.053459332804799864,3.988141496,0.047545174195200005,granite
82,67.8894230905128,0.4619601176832,13.835385489207496,1.5791751478673,0.53684394645,0.20964787272,0.10594149577919999,4.116551855999999,0.0411659474688,granite
83,74.0138988097233,0.5096639950464,15.113628894792498,1.6342145289411,0.453567022475,0.22475692404,0.11066448329279999,4.471692028,0.04932271914240001,granite
84,67.1318565448572,0.47994060130559996,13.308047711772499,2.0711658765911,0.5748700091750001,0.23931797868,0.10679651938079987,2.4270642179999995,0.0446545870848,granite
85,73.39767385546891,0.2938575117504,12.790689555327498,1.1718705369370999,0.23008912500000003,0.23006466331199985,0.041706151233599865,3.6098970959999996,0.03952130307839988,granite
86,78.72493684326571,0.36199622231039985,14.908438151022498,1.1191725555374998,0.3627431752,0.241478651304,0.034472380127999865,3.5701091579999997,0.030118588684800003,granite
87,79.60351025352509,0.42048025388159993,14.6028426838775,1.3381099138053,0.5169795853250001,0.26335154736,0.041461858776,3.464297094,0.055436144755199875,granite
88,78.27465545180551,0.34884307818239996,15.871613563034996,1.2757990027574,0.48959897945,0.26822088928799986,0.038353915843199866,3.5876119959999997,0.0414981988608,granite
89,77.0875123596408,0.473852187168,16.657021905217498,1.284142300188,0.40376039655,0.28715026032,0.04550625612959987,3.37637334,0.061333606963200005,granite
90,77.2224530841486,0.422799004032,15.158658891942498,0.9809310423791001,0.23008912500000003,0.338301836136,0.04515338924639999,3.2970263379999993,0.10444322507519987,granite
91,76.4176202730999,0.5668462721472,15.158618324377498,1.4705144165083002,0.615427052275,0.24836775242399997,0.04898063774879986,3.5398736979999996,0.08256447091200002,granite
92,78.51564591317641,0.5330277758015998,14.261973718964999,1.155695092709,0.4621416772,0.221531572152,0.03296590997279987,3.572927922,0.062413423987200005,granite
93,76.575486551481,0.28111116589439994,14.853550235577499,1.0447424278661,0.23008912500000003,0.2258529174,0.0330066253824,3.6446377599999993,0.0341554430976,granite
94,74.81561827394971,0.326387813568,14.643531951572497,0.9644752897393,0.23008912500000003,0.24166653587999984,0.030902995886399866,3.7233463239999995,0.027826054080000003,granite
95,77.1769503228996,0.37166446124159996,15.088923247707498,1.1554147842973,0.23008912500000003,0.25157744726399983,0.03129657817919987,3.557641548,0.037129093056,granite
96,75.7448543279538,0.257842304736,16.220372919339997,0.8510658041114999,0.23008912500000003,0.252266357376,0.024497104776,4.643745045999999,0.0543397151616,granite
97,79.4387641318164,0.22236949541759982,14.408422628614996,0.9326520406462999,0.23008912500000003,0.259249400784,0.02474139723359987,3.040181526,0.0246032155776,granite
98,76.91595170957281,0.32749972884479994,15.010911820212499,1.2411891582775,0.48318716250000004,0.252673440624,0.033875220787199865,3.327189522,0.031995809049600005,granite
99,75.64267994587651,0.2706022105343998,15.443057806375,1.1870401686291001,0.51285332035,0.279353050416,0.0315001552272,3.3495348519999997,0.029487311040000002,granite
100,73.7787866954994,0.5156303697024,12.722596897474999,1.0647762349376,0.43469971422500003,0.29086098069599986,0.04458337351199986,2.717168036,0.038159072371200004,granite
101,72.54566186565151,0.2913218025216,13.958345778722498,1.3666683943385,0.23008912500000003,0.241008939864,0.07263629072639986,3.117998686,0.0237227493888,granite
102,76.2642389558754,0.23895330497279982,15.360401392687498,1.0411478847043,0.23008912500000003,0.30875698656,0.03064513162559987,2.738031708,0.0371457056256,granite
103,78.033098927376,0.21774555505919999,15.246406535037497,1.1660005490215,0.5891508742,0.31315661704799996,0.036195999134399866,1.984108706,0.05194750513919987,granite
104,79.83688063526101,0.22346785075199999,15.082026761657499,0.9414240450595,0.526888756975,0.23548200192,0.027333611644799995,3.8791011039999996,0.029204897356799875,granite
105,77.799924490545,0.3201773599488,15.150748216767498,1.3432379088664,0.23008912500000003,0.2442499488,0.03626385815039987,3.5682299819999996,0.056731925184000005,granite
106,81.0657599921694,0.3465514479168,15.305290355635,1.3079520264524,0.23008912500000003,0.242089276176,0.0330066253824,3.68499186,0.056931276019200006,granite
107,76.4153995641777,0.3351204164735998,16.5856432746,1.2835487059044002,0.6275297402500001,0.279368707464,0.03179873489759987,3.802211486,0.0435747700608,granite
108,78.0064068769974,0.3515686266048,15.313018476767498,1.1563051757226999,0.23008912500000003,0.242183218464,0.0321923171904,3.8751982,0.0332251392,granite
109,78.8942550127554,0.4626652346879998,15.046144750414998,1.4359045720284,0.23008912500000003,0.270084078,0.038448918465599995,3.5168658379999997,0.044272497984,granite
110,79.56493087891589,0.25540151510399983,14.355218267117499,1.2583869037717998,0.23008912500000003,0.24684901876799997,0.032911622759999995,3.2923765819999997,0.0175428734976,granite
111,79.80886051386031,0.21374537205119998,16.2754028212625,1.1874688756116998,0.37648716560000006,0.290093785344,0.0331694870208,3.5166490099999996,0.03327497690879987,granite
112,80.6059426153374,0.2655172321344,15.388778404404999,1.3848059974484999,0.5059199680500001,0.30656499984,0.039018934199999994,3.319190978,0.06041991563520001,granite
113,79.9710593518053,0.2044432515647998,15.537458530130001,1.0783299710798,0.23008912500000003,0.29012509944,0.028731507374399997,3.328020696,0.026546886220800005,granite
114,82.0499259345138,0.3176552106624,14.314103039989998,1.0329200083844,0.4147893352749999,0.22289373532799983,0.029301523108799996,2.8823909719999996,0.016745470156800002,granite
115,81.08174038774682,0.31911968444159994,15.230788022512497,1.0418074339082999,0.69876533335,0.30659631393599984,0.030495841790399998,2.92037201,0.07482301347839988,granite
116,81.93956540974291,0.41738858701439996,15.529121895522497,0.8332085094132,0.3494900416,0.240601856616,0.0249449742816,3.1545823879999997,0.030151813824000003,granite
117,76.92272269461989,0.3158924181504,14.295259406047498,0.7375244086428999,0.4279044154,0.227465593344,0.025392843787199994,3.3290325599999995,0.020666036582400002,granite
118,73.58423517658981,0.3093294060287998,14.9267746904025,0.8817513308275999,0.23008912500000003,0.2117615742,0.05298431969279999,3.463875484,0.0359496006144,granite
119,69.84717395033701,0.29278627630079995,12.675883346377498,1.9292143991602,0.23008912500000003,0.24343578230399998,0.12765638089919998,2.507146026,0.03189613363199987,granite
120,67.4832510743112,0.2908878843647998,11.825424913717496,1.1739481169297,0.23008912500000003,0.2904382404,0.08558379097919999,2.197816792,0.037345056460800004,granite
121,71.8915106864709,0.2923387982015998,12.9649678145675,1.3706751557527999,0.23008912500000003,0.165682881936,0.047094157103999994,2.8160777419999996,0.0041531424,granite
122,75.8059238233143,0.2742362750976,12.928943816847498,1.2264482335681,0.23008912500000003,0.188495200872,0.04127185353119999,2.95843737,0.018406727116799873,granite
123,63.7104843320544,1.0219179390911999,18.6772055070875,7.8859989900066,4.164904608725001,4.975481056392,0.16150445807999997,1.8996180619999998,0.2027065742592,diorite
124,67.5028673364573,0.80613857568,18.725622895915,7.166991425265999,3.9071894494500006,5.337158865192,0.16504669871519997,1.6868616099999998,0.171275592576,diorite
125,63.48486465989011,0.9844111384127998,18.52006704406,8.425411306498,4.407571939225001,5.33811394512,0.2914816173263999,1.7639439639999999,0.2572954779648,diorite
126,66.1637145414024,1.1377469670719997,15.816259120592498,8.7343606423817,4.959479053725,4.073791662072,0.15047058207839986,2.1558003439999998,0.1979055416448,diorite
127,64.60344880699591,1.0089546341567999,16.4012839754575,7.587025335833401,4.542925701825,3.820131827424,0.10534433643839987,2.1544993759999995,0.142286658624,diorite
128,69.2356734454563,1.0028255401919999,17.098397012417497,6.603785871240299,3.9366101789000005,4.083170233824,0.09944060204639987,1.6508922539999997,0.10052265864960001,diorite
129,70.76715705049861,0.7047915661823998,18.119239218077496,6.5323731811772,3.394612236050001,5.0113200392640005,0.10638936528479999,1.5418759539999998,0.13501035313919987,diorite
130,65.27725979163479,0.9628372700544,18.7887257432725,7.6399211819942,3.9869690187250004,5.268534023808,0.15139346469599985,1.9620163419999999,0.13741917573120002,diorite
131,64.02933023563891,0.9355411060031998,19.2655366185,7.947864705341799,4.3916497717750005,5.627268307584,0.14922197618399985,1.9240955339999999,0.2375597452799999,diorite
132,59.003648228139305,1.1479982835264,19.771657559439998,9.2972199330753,5.4916445213000005,5.675492015424,0.17426195308799985,2.2914383039999997,0.2557172838528,diorite
133,69.8618915898606,0.7860969808128,16.32511837217,6.1891932416059,3.258399474050001,4.730056828992,0.11256453574079998,1.56320942,0.0955887254784,diorite
134,67.42993228852231,0.8230749437376,15.062838303412498,6.329363936186,3.448069609425,3.6993220450560003,0.08257085066879985,1.8884634659999997,0.0903391534848,diorite
135,75.7256299556175,0.44076592771199996,15.989705744749998,4.3686560625348,2.7149289608,4.16774960712,0.054721510502399866,1.3400090859999998,0.16017839608320003,diorite
136,67.1203175671242,0.751492007808,15.362186365547498,6.932785502925601,3.8802843610999997,3.1883229694800006,0.07711498578239999,2.0705267099999998,0.14167199354879986,diorite
137,65.989018772856,0.8433334976831998,16.423312163252497,9.0525931333117,4.82183973915,3.7698883603919997,0.10153065973919999,2.209742332,0.2053978105343999,diorite
138,61.2343503404892,1.0105818272447997,17.95155318815,8.769514614954899,4.6662688121,4.934960616168,0.19586826378239997,1.731142706,0.2341707810816,diorite
139,64.5659580151917,1.0045612128191999,17.331072281475,7.2896345997498,3.7288703775750003,4.703799959496,0.13318010480159986,1.8087069,0.13535921710079987,diorite
140,57.7151798484852,1.1702908288319998,17.372309211297495,11.3865234127764,6.0058783764,3.7274107891680006,0.16858893935039987,2.6000086399999995,0.23151276994560002,diorite
141,61.9914814530228,0.9973473234624,16.711402726099998,11.0180497612317,5.383610007475,3.2082230774880003,0.11446458818879987,2.8999299479999996,0.18946635628800002,diorite
142,60.793496076120306,0.946077181248,18.471183128235,8.7446166325039,4.290487253150001,5.158887716664,0.34114084523519983,1.5585235259999997,0.18649270632959988,diorite
143,57.7061446112037,1.3277217600959998,16.841482623272498,9.516305689913999,3.5149335091500005,5.592634917408,0.8524042435823999,1.210394126,0.19677588691200001,diorite
144,60.895365655012206,1.3138499390207998,19.849324162632495,8.805690888794299,5.007460305925001,6.039737580095999,0.21642954563039984,2.2926549499999997,0.226512386496,diorite
145,59.3803196503254,1.3145414960831998,17.5392853088375,9.1222909954444,4.02002515635,6.025567951656001,0.27751623183359997,1.9570172519999998,0.1555102640256,diorite
146,61.8693206906457,1.2708784815552,17.591556616339997,8.4614391817665,4.513627686575,6.602013487872,0.2702824607279999,1.7382377999999998,0.2023577102976,diorite
147,63.1417433597541,0.6084210555455999,16.09501914349,7.1848157425041,2.8876491973,5.920665730056001,0.2507119205136,4.169024232,0.1851304756224,diorite
148,63.726421184319605,0.5591713447488,17.44705494981,6.8076690189268,3.4187715941750003,6.335186075856,0.21476021383679986,2.575278202,0.1225010882304,diorite
149,56.38393016459461,0.37288485605759997,14.308666986279999,6.7360914415627,3.2779570496750003,5.35048301304,1.3868889972047995,1.891920668,0.0863355242112,diorite
150,29.360536951808697,0.8360789284992,8.368642416285,12.521838435081799,1.93173625785,3.9601371506400005,3.7178597686079993,0.7223504359999999,0.0488575671936,diorite
151,59.710726303299,1.0751949527807998,17.129045807775,8.4013872267423,4.398598463350001,6.089714877312001,0.18635442973919986,1.44419494,0.1810603960704,diorite
152,55.6610023237941,1.0675471452671998,16.674506525732497,9.6029539665895,4.38233883185,6.8585698764,0.24507962218559984,1.4903552119999999,0.2377923212543999,diorite
153,72.9543593939607,0.668640759744,14.205280546877496,6.64660710331,3.010961629025,5.32159575948,0.15275064501599986,1.3811220839999998,0.13291716936959988,diorite
154,61.7927933194542,0.92241508176,17.593645845937502,7.7776350557894,3.4546501584000007,5.4385225939440005,0.18402007958879985,2.1404416939999997,0.21162752413440003,diorite
155,62.1636517094616,0.9670137323135999,18.431021238885002,7.7997299541234,3.978931238625001,5.571685787184,0.16660745608319996,2.111952904,0.1662752091264,diorite
156,70.0662185823591,0.6621455473344,15.728166653194997,5.9749551714166,3.0223126925250003,4.831796326896,0.13650519658559984,1.7002567619999998,0.15248677635839988,diorite
157,67.4884980434313,0.7585024980287999,15.787861825092499,8.0365905620099,4.0713503705,5.541279799968,0.17802134257439997,1.905845844,0.1542144835967999,diorite
158,60.30411279030451,0.933059636544,17.319551093014997,8.704763371852199,4.093991140400001,5.5069752078,0.1691860986912,2.1297207539999996,0.1428182608512,diorite
159,66.0726654755922,0.6832312577663997,15.140302068779997,6.6239680768827,3.157206276875,4.705913660976,0.12604133631839987,1.5314320719999999,0.11843100867840002,diorite
160,60.5069375385321,0.8621275778495999,16.656352540394998,7.798081081113399,4.150316958200001,5.130141376536,0.15512571057599986,2.09937688,0.13758530142720002,diorite
161,68.39028003909331,0.8156847751295998,17.402268358049998,7.821330190554399,4.264609896225001,5.12877921336,0.15724291187519998,2.319023644,0.15863342711040002,diorite
162,64.3525304704434,0.9403413256128,17.0286208006175,8.4991324187751,5.033644448350001,5.6684306867759995,0.17526626652479999,2.023631632,0.2054476482432,diorite
163,64.9125192369915,0.8459234466815998,18.305180652254997,8.482759109785801,5.1973758697,6.679813359384,0.20938577976959996,1.8421827339999999,0.19835408102400004,diorite
164,60.3994291007103,0.9757192153343998,19.453993241707497,8.7529929073947,5.142016426225,5.8539823626239995,0.16249519971359996,2.166388778,0.20119483042559988,diorite
165,58.5531055768059,1.1443642189631997,16.750144750675,9.1581045172216,5.15273857945,6.27675397272,0.2295806229312,1.6621311719999998,0.181741511424,diorite
166,63.6148414468071,0.763628156256,17.7555509978525,7.0821733976316,3.90166731045,5.257652375448,0.15237063452639987,2.249084568,0.14770235631360001,diorite
167,66.9027098644047,0.6972793580928,18.292117896325,7.2416194176986,4.0892666437,5.762858343264,0.17498125865759986,2.107170642,0.09638612881920001,diorite
168,64.50403942524329,0.8996614984127999,18.361731837864998,8.303576079789101,4.3194938221750006,5.407380725472,0.15623859843839985,2.336996276,0.1604608097664,diorite
169,60.817053008020494,1.0206026246784,17.4585558544875,8.682619007327899,5.1137921602250005,5.118069792528,0.16461240101279986,2.455721652,0.1366882226688,diorite
170,60.862381596020704,1.0322641751424,19.41425731179,8.345358521862499,4.540133953775,5.404202344728,0.16747605148799985,2.4484699599999997,0.184482585408,diorite
171,64.39505051480671,0.9471755365824,17.497622419582502,8.5709738158208,4.744100293450001,5.639637375504,0.18737231497919984,2.2387731919999996,0.1877552616192,diorite
172,64.125582727257,0.9991236759168,19.017506526089996,8.8370524534445,4.820183097450001,5.5056756728159995,0.18304290975839999,2.554571128,0.1992345472128,diorite
173,66.1850725360365,0.7796424482304,17.505817067712496,7.480524628117498,4.534627154050001,5.537694335976,0.19432107821759986,2.257022882,0.17076060291840003,diorite
174,61.63542778916341,1.0540685625216,17.611941817752502,9.4727589537199,4.920716705800001,5.179774218696,0.18104785468799986,2.43666488,0.19513124252160002,diorite
175,64.4298416212545,0.8499236296895998,17.52015770194,7.0749513338478005,3.9918162296250004,4.920196019904,0.16470740363519998,2.273537948,0.1451274080255999,diorite
